Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
El_Bolson	Rio_Negro	10603	11,2	9,5	1015,5	975,2	18,3	1,6	9,8	13,1	6,5	0	1	0	0	0,566346856
Ceres_Aero	Santa_Fe	11030	28	13	1007,8	997,8	10,9	6,1	8,8	35,8	20,2	0	0	0	0	0,764377559
Laboulaye_Aero	Cordoba	10526	11,7	7,2	1012,5	996,1	8	1	4,1	22,5	3,5	1	0	0	0	0,218169219
Junin_Aero	Buenos_Aires	10906	16	7,7	1015,2	1005,5	10	4,6	8,2	27	7,8	0	0	0	0	0,136803208
Rio_Cuarto_Aero	Cordoba	11113	24,2	11,4	1008	960,5	12,4	10,8	15,4	31	17,2	0	0	0	0	0,21444344
Ezeiza_Aero	Buenos_Aires	10708	6,6	2,4	1031,4	1029	9,8	2,8	5,1	13	-1	0	0	0	0	0,363715771
San_Luis_Aero	San_Luis	10218	18,7	2,7	1016,1	935,4	20	7,5	9,3	24	15	0	0	0	0	0,911822243
Laboulaye_Aero	Cordoba	11016	19,6	15,1	1014,9	999	8,2	2	7,2	31,8	16,9	0	1	0	0	0,499312067
Ceres_Aero	Santa_Fe	11015	25,7	13,8	1016,8	1006,6	11,6	3,9	7,2	34	17,2	0	0	0	0	0,304488751
Chamical_Aero	La_Rioja	10113	32,2	17,1	1008,4	957,7	20	1,7	5,1	37,5	24	0	0	0	0	0,800650869
Tartagal_Aero	Salta	10523	16,8	11,2	1016,8	965,2	10	0,5	1	20	14,3	0	0	0	0	0,61652159
Marcos_Juarez_Aero	Cordoba	10121	22,8	15,3	1018,6	1005,3	20	5,7	7,7	29,2	14,8	0	0	0	0	0,953798927
Iguazu_Aero	Misiones	10703	16,3	14,2	1017,8	985,9	11,7	2,8	4,1	25	9,9	0	0	0	0	0,320644707
Mar_Del_Plata_Aero	Buenos_Aires	10119	17,3	12,7	1022,4	1019,9	10,9	5,6	7,7	21	15,9	0	0	0	0	0,274820534
Azul_Aero	Buenos_Aires	11016	20,2	14,3	1015,8	998,6	14,2	3,5	7,2	27,6	14,4	0	1	0	0	0,203701347
Santa_Rosa_Aero	La_Pampa	11103	20,8	7,7	1016,4	994	29,9	2,6	4,6	29,9	9,8	0	0	0	0	0,370077849
Ushuaia_Aero_II	Ushuaia	10618	-1,2	-4,1	994	986,9	10,6	5,5	12,9	1,3	-2,7	0	0	1	0	0,86812056
Neuquen_Aero	Neuquen	11113	20,2	3,9	1007,8	976,4	14	1,3	4,1	31,4	8,4	0	0	0	0	0,872328092
Monte_Caseros_Aero	Corrientes	10405	19,4	15,1	1008,3	1001,9	17,1	4,5	7,7	27,4	14,6	0	0	0	0	0,097576383
Resistencia_Aero	Chaco	10116	29,3	19,9	1005,5	999,6	11,7	2	3,6	34,3	22,1	0	0	0	0	0,00670818
San_Julian_Aero	Santa_Cruz	10808	4	-3,6	1007,3	999,5	29,9	9,8	12,4	7,1	-0,3	0	0	0	0	0,406478968
Villa_Reynolds_Aero	San_Luis	10325	17,9	9,9	1014,7	959	13,5	4,4	11,8	30,6	10,4	0	1	0	0	0,691249701
Presidencia_R_S_Penia_Aero	Chaco	11007	21,8	8,3	1018,5	1007,7	20	3,9	5,7	30,7	13	0	0	0	0	0,525520377
Bahia_Blanca_Aero	Buenos_Aires	10610	11,9	-1,2	1014	1003,9	15	4,9	9,3	24,5	2,6	0	0	0	0	0,808261151
Tartagal_Aero	Salta	10710	14,9	11,9	1011,6	959,8	9,3	1,7	4,1	23,1	11	0	0	0	0	0,122769789
San_Rafael_Aero	Mendoza	10919	11,8	5,5	1014,8	928,3	20	3,2	5,1	19,7	2,6	0	0	0	0	0,120372605
Viedma_Aero	Rio_Negro	10102	18,7	4,2	1017,5	1016,6	29,9	4,2	7,2	28,2	2,9	0	0	0	0	0,997721241
Villa_Dolores_Aero	Cordoba	10716	12,8	2,9	1018,6	952,1	22,5	2,4	4,1	21,9	5	0	0	0	0	0,817820193
Oran_Aero	Salta	10702	14,2	9,1	1015,9	974,4	9,5	1,6	2,1	24	8	0	0	0	0	0,445865824
Formosa_Aero	Formosa	10115	28,4	20,3	1007,1	1000,4	13,8	2	5,1	35	22,6	0	0	0	0	0,00213657
Laboulaye_Aero	Cordoba	10804	8,2	0,4	1017,8	1001	6,4	2,5	8,8	21,7	-0,8	1	0	0	0	0,354844716
Bahia_Blanca_Aero	Buenos_Aires	10602	12,1	2,6	1013,4	1003,4	14,6	5,6	10,3	21,4	7	0	0	0	0	0,321088383
San_Antonio_Oeste_Aero	Rio_Negro	10912	7,3	4,8	1021,7	1019,2	15,9	7,5	9,8	12,6	6	0	1	0	0	0,801704881
Concordia_Aero	Entre_Rios	10524	13,3	11	1020	1015,5	7,2	1,3	3,6	19,7	7,2	1	0	0	0	0,157040231
Paso_De_Los_Libres_Aero	Corrientes	10101	20,6	16,1	1013,5	1005,3	10,8	8,3	11,3	22	18	0	1	0	0	0,256944248
La_Rioja_Aero	La_Rioja	10708	10,8	6,6	1022,2	971,2	17,5	0,6	1,5	13,3	5,7	0	0	0	0	0,414069714
Catamarca_Aero_II	Catamarca	10316	17,5	11,8	1018,7	966	20	7,5	13,4	22,1	14,1	0	0	0	0	0,881625509
Azul_Aero	Buenos_Aires	10625	2,4	-0,1	1019,9	1001,5	11,9	1,1	3,1	13,2	-4,9	1	0	0	0	0,491179207
Neuquen_Aero	Neuquen	10805	11	-1,8	1009,5	978,5	13,8	7,4	11,8	20,3	6,2	0	0	0	0	0,909318581
San_Juan_Aero_II	San_Juan	10831	17,9	-4,8	1009,5	941,8	15	3,7	5,1	30,2	7,8	0	0	0	0	0,255355118
Presidencia_R_S_Penia_Aero	Chaco	11003	22,2	10,7	1011,9	1001,2	13,2	3,7	9,8	31,2	11,4	0	0	0	0	0,461041951
La_Plata	Buenos_Aires	10809	7,9	0,7	1025,5	1022,6	10	2,5	5,1	15,2	0,4	0	0	0	0	0,167680963
San_Rafael_Aero	Mendoza	10124	26,1	9,3	1004,3	922,8	20	2,7	4,6	32,7	17,5	0	0	0	0	0,617766628
Ushuaia_Aero_II	Ushuaia	10507	4,7	1,6	978,7	971,9	14,8	8,8	15,4	6,3	2	0	1	0	0	0,417117898
Villa_Dolores_Aero	Cordoba	10331	20,5	12,4	1010,2	946,5	29,9	3,8	7,2	31,4	15,3	0	1	0	0	0,81138133
Posadas_Aero	Misiones	10210	26,6	19,7	1009,1	994,8	12,4	3,5	10,3	33	22,8	0	1	0	0	0,725575783
Mendoza_Aero	Mendoza	10717	12,4	-2,9	1010,3	930	11,6	1	5,7	23,6	3,7	0	0	0	0	0,660920781
San_Antonio_Oeste_Aero	Rio_Negro	10604	15,6	4,6	1014	1011,5	29,9	6,8	9,3	19,4	10	0	0	0	0	0,883108188
Posadas_Aero	Misiones	10904	15,9	6,6	1021,9	1006,9	20	3,7	5,1	23	9,9	0	0	0	0	0,878937423
Catamarca_Aero_II	Catamarca	10619	10,4	6,3	1021,3	967,3	16,1	3	8,2	17	6,5	0	1	0	0	0,805235201
Santa_Rosa_Aero	La_Pampa	10725	9	-4,9	1018,3	995	27,2	6,5	7,7	18,1	-3	0	0	0	0	0,636398667
Neuquen_Aero	Neuquen	10313	12,7	4,7	1022,7	990,4	12,2	2,6	5,1	22,5	9,9	0	1	0	0	0,979544937
Tandil_Aero	Buenos_Aires	10308	16,6	11,3	1014,9	994,2	16,6	2	4,1	26,2	8,9	0	1	0	0	0,96207026
Laboulaye_Aero	Cordoba	10910	26,8	11,9	1002,7	987,2	6,9	6,1	9,8	35,4	16,6	0	0	0	0	0,472121331
Gualeguaychu_Aero	Entre_Rios	10113	26,2	16,1	1015	1012,3	15	2,6	5,1	30,1	17,8	0	0	0	0	0,887105799
Presidencia_R_S_Penia_Aero	Chaco	10720	10,8	4,8	1012,1	1001	20	2	3,6	14	8,6	0	0	0	0	0,349446368
La_Plata	Buenos_Aires	10806	12,2	0,8	1018,1	1015,3	9,7	2,6	4,6	19,7	5	0	0	0	0	0,313373943
Ezeiza_Aero	Buenos_Aires	11010	18,3	15,3	1017,4	1015	7,1	2,4	4,1	25	13	1	1	0	0	0,59706778
La_Plata	Buenos_Aires	10628	12,5	10,4	1011,3	1008,5	9,7	2,6	3,1	16,5	10	0	0	0	0	0,601686798
Concordia_Aero	Entre_Rios	10614	15,8	13,2	1018,5	1014	9,5	2,8	7,7	26	13,4	0	0	0	0	0,026530476
La_Plata	Buenos_Aires	10616	10,7	9,6	1015,8	1013,1	9,5	2,1	4,1	14	8,6	0	1	0	0	0,69317611
Concordia_Aero	Entre_Rios	10822	16,1	7	1010,7	1006,2	12,6	6,8	15,4	30	9,7	0	1	0	0	0,868378177
Oran_Aero	Salta	10828	13,2	-0,1	1023	980,7	5	2,6	4,1	24,8	2,5	0	0	0	0	0,150337558
El_Bolson	Rio_Negro	10714	3,2	1,1	1021,1	979,6	29,9	0,5	3,1	10	-1	0	0	0	0	0,022208434
Oran_Aero	Salta	10124	28,8	20,3	1003,2	964,1	10,9	1	2,1	35	22,6	0	0	0	0	0,109309335
Ushuaia_Aero_II	Ushuaia	10628	4,1	1,6	987,2	980,2	11,6	8	11,8	5,8	3	0	1	0	0	0,231144265
General_Pico_Aero	La_Pampa	10403	16,1	13,9	1016,8	999,6	20	2,9	4,1	19	12,6	0	0	0	0	0,788886263
Azul_Aero	Buenos_Aires	10719	1,9	-2,7	1023,8	1005,3	15,6	3,6	7,7	9	-4,3	0	0	0	0	0,907561896
Esquel_Aero	Chubut	10416	13,9	8,4	1011,2	920,7	17,4	2	4,6	18	8	0	1	0	0	0,676705087
Ezeiza_Aero	Buenos_Aires	10627	12,6	6,5	1015,9	1013,5	10	3,4	4,6	18	3,8	0	0	0	0	0,727317896
La_Rioja_Aero	La_Rioja	10205	33,1	17,2	1004,8	958	20	3,5	5,1	37,8	24,1	0	0	0	0	0,393942478
Chamical_Aero	La_Rioja	10707	8,6	3,1	1025,4	969,8	20	0,5	3,1	18,8	1,5	0	0	0	0	0,638670061
Ceres_Aero	Santa_Fe	10218	18,7	16,6	1014,4	1004	9	5,6	7,2	27,6	15,7	0	1	0	0	0,794237142
Villa_Dolores_Aero	Cordoba	10906	21,6	6,2	1011,6	947,3	15	3,1	5,1	31,2	12,5	0	0	0	0	0,975642961
Santiago_Del_Estero_Aero	Santiago_del_Estero	10406	22,3	13,6	1007,1	984,4	13	2,2	3,6	33	13,6	0	0	0	0	0,740784683
San_Julian_Aero	Santa_Cruz	10129	18	7,9	1007,7	1000,4	29,9	6,2	7,2	20,5	11,9	0	0	0	0	0,018972533
Oran_Aero	Salta	10528	18,9	13,4	999,2	958,9	7,6	1	4,1	30,4	9,8	1	0	0	0	0,010605361
Iguazu_Aero	Misiones	10708	18,7	18,4	1019,7	988,3	8,2	3,3	8,2	27,4	16	1	1	0	0	0,512354175
Rio_Cuarto_Aero	Cordoba	10719	4,3	-2,5	1025	973,4	12,4	4	10,3	9	1,6	0	0	0	0	0,584813251
La_Rioja_Aero	La_Rioja	10504	21,6	13,3	1012,8	964	20	4,1	6,2	28,5	15	0	0	0	0	0,787984536
Tucuman_Aero_II	Tucuman	10504	20,1	17,6	1012,8	962	10	2,8	5,1	27,4	18	0	1	0	0	0,624245879
Formosa_Aero	Formosa	10618	18	17,1	1013,4	1006,3	11,3	3,1	5,1	22	15,6	0	1	0	0	0,642313741
Dolores_Aero	Buenos_Aires	10401	18,4	17,3	1018,7	1017,6	9,7	3,3	5,1	26,5	17	0	1	0	0	0,265117557
Bahia_Blanca_Aero	Buenos_Aires	10308	18,9	10	1012,8	1003	15	2,6	7,2	29,2	9,8	0	0	0	0	0,510556549
Paso_De_Los_Libres_Aero	Corrientes	11028	18,6	8,7	1017,7	1009,4	12,1	6,4	8,8	26,1	12,1	0	0	0	0	0,416243421
Catamarca_Aero_II	Catamarca	10629	13,6	2,1	1012,5	959,4	17,5	5,3	11,3	23	3,3	0	0	0	0	0,685184167
Mendoza_Aero	Mendoza	10712	10,1	2,3	1021,4	939,6	11,7	0,6	2,1	18,5	2,2	0	0	0	0	0,563600379
Trelew_Aero	Chubut	10822	1,1	-3,3	1022,5	1017,1	23,7	7,4	11,3	3,7	-1,6	0	0	1	0	0,632041006
San_Martin_Mza	Mendoza	10224	24,4	9,8	1008,8	936,8	15	3,5	4,6	34,3	18,5	0	0	0	0	0,414498985
Comodoro_Rivadavia_Aero	Chubut	10808	6,8	-2,6	1009,2	1003,5	24,1	6,8	10,3	12	2,5	0	1	0	0	0,197655614
Rio_Gallegos_Aero	Santa_Cruz	10519	5,2	1,4	1011	1008,7	17,5	1,5	5,7	11	-1,3	0	0	0	0	0,948494478
Gualeguaychu_Aero	Entre_Rios	10207	25,2	15,9	1015,7	1013,1	15	2,5	5,1	30,4	16,7	0	0	0	0	0,912125444
Oran_Aero	Salta	10827	10,2	-2	1026,9	984,3	5,3	1	2,1	21,4	2,5	0	0	0	0	0,721771111
San_Luis_Aero	San_Luis	10802	11,7	-2,4	1018,8	936	20	3,9	7,2	18,5	2,8	0	0	0	0	0,706733466
Chamical_Aero	La_Rioja	10708	10,1	2,4	1026,7	971,2	20	2,7	5,1	13	7,1	0	0	0	0	0,85082707
San_Rafael_Aero	Mendoza	10416	19,4	10,8	1014,1	929,9	20	3,1	5,1	28,8	11,3	0	0	0	0	0,664466708
Santiago_Del_Estero_Aero	Santiago_del_Estero	11027	23,5	13,2	1015,6	992,6	14,3	2,1	4,1	32	14	0	0	0	0	0,052044285
Tartagal_Aero	Salta	10624	12,2	8,3	1017,2	965	10	0,8	2,1	17	8,8	0	0	0	0	0,162505998
Villa_Reynolds_Aero	San_Luis	10422	21,2	12,3	1014,7	959,3	15	4,8	9,3	31,3	11,2	0	0	0	0	0,000544545
Chamical_Aero	La_Rioja	11026	21,9	11,9	1012,3	959,9	20	1,7	5,1	30	15	0	0	0	0	0,593176908
La_Rioja_Aero	La_Rioja	10108	32,6	19,2	1001,8	954,9	20	3,7	6,2	40,8	23,6	0	0	0	0	0,946863147
Rio_Gallegos_Aero	Santa_Cruz	11112	7,7	-6,5	991,9	989,7	18	12,6	16,5	13	3,4	0	0	0	0	0,516023239
Esquel_Aero	Chubut	11022	6,7	-5,1	1006,9	914,4	15,6	5	7,7	11	3	0	1	0	0	0,281584323
Corrientes_Aero	Entre_Rios	10501	25,5	21,3	1010,9	1003,7	9,2	3,7	6,7	32	20,8	0	0	0	0	0,320080601
General_Pico_Aero	La_Pampa	10531	14,1	4,8	1003,6	986,5	20	4,9	7,2	22,9	6	0	1	0	0	0,389485724
San_Julian_Aero	Santa_Cruz	10807	3,9	-0,4	993,1	985,5	29,9	10,5	16,5	9,8	-2,8	0	0	0	0	0,019246779
Formosa_Aero	Formosa	10625	13,6	12,1	1016,9	1009,7	10,9	1,5	4,1	16,2	10,8	1	0	0	0	0,787196068
Ezeiza_Aero	Buenos_Aires	10629	11,5	5,3	1013,5	1011,1	7,7	3,3	7,2	17,4	6	1	1	0	0	0,520190507
Pilar	Cordoba	10926	13,9	2,8	1017,3	977,3	19,3	4,9	8,8	22,7	6,5	0	0	0	0	0,693279548
Ezeiza_Aero	Buenos_Aires	10413	11,2	2,9	1018,5	1016,1	10	3,6	7,2	19,3	3,4	0	0	0	0	0,172570606
Villa_Reynolds_Aero	San_Luis	10410	19,6	11,6	1008,6	953,4	13,2	3,4	6,2	28,8	13,6	0	1	0	0	0,904541828
Rosario_Aero	Santa_Fe	10908	19,3	14,1	1014,6	1011,7	4,3	1,9	5,1	28,5	12,4	1	0	0	0	0,00424629
Catamarca_Aero_II	Catamarca	11031	33,3	17,7	993,2	944,4	16,3	7,8	13,4	39,1	27,5	0	0	0	0	0,646238089
Paso_De_Los_Libres_Aero	Corrientes	10713	17,4	16,6	1016,5	1008,2	6,9	2,2	5,1	20,4	16	1	1	0	0	0,45725976
Catamarca_Aero_II	Catamarca	10917	9	1,6	1022,9	968,4	20	2,1	6,2	13,9	5,4	0	0	0	0	0,285925862
Resistencia_Aero	Chaco	10104	27,1	22,4	1010,8	1004,8	11,1	2,5	4,6	33,7	21,8	0	0	0	0	0,475550061
Concordia_Aero	Entre_Rios	10409	18,1	10,1	1018,2	1013,7	15	3,1	6,2	25,9	6,3	0	0	0	0	0,441927635
Villa_Dolores_Aero	Cordoba	10730	17,2	6,8	1011,7	946,6	8	3,3	9,3	28	8	0	0	0	0	0,975322304
San_Rafael_Aero	Mendoza	10526	12,6	2,6	1011,1	925,5	20	3	5,1	21,2	6,6	0	0	0	0	0,697338062
Ushuaia_Aero_II	Ushuaia	10518	5,5	0,1	1005,7	998,7	16,4	3,3	9,3	8,5	3	0	0	0	0	0,077364081
Tucuman_Aero_II	Tucuman	10212	28,3	16,8	1002,5	953,1	11,9	3,8	6,2	37,3	21	0	0	0	0	0,739388406
Santiago_Del_Estero_Aero	Santiago_del_Estero	10811	12,3	-6,3	1014	990,1	11,9	3	6,2	23	0	0	0	0	0	0,5525594
Comodoro_Rivadavia_Aero	Chubut	10106	21,6	4	991,2	985,9	16,7	9,6	13,9	26,3	18,5	0	0	0	0	0,026897016
Reconquista_Aero	Santa_Fe	11009	25,6	14,2	1011,5	1005,3	5,1	4,8	7,2	32,5	18	0	0	0	0	0,974121933
Posadas_Aero	Misiones	10819	19,7	12,2	1018,1	1003,4	20	2,1	3,6	27	13,9	0	0	0	0	0,530863976
Viedma_Aero	Rio_Negro	10713	12,6	0,6	1007,1	1006,3	29,9	7	11,3	17,5	0,7	0	0	0	0	0,297992658
Monte_Caseros_Aero	Corrientes	10404	19,1	18,3	1011,2	1004,8	12,7	2,6	4,1	23,7	18,2	0	1	0	0	0,555337238
Santa_Rosa_Aero	La_Pampa	10309	20,7	17,9	1008,2	986,1	16,4	1,9	6,2	29,5	15,6	0	1	0	0	0,122424074
Viedma_Aero	Rio_Negro	10811	11,2	2,8	1004,4	1003,5	26,1	5,7	11,3	17,8	3,9	0	1	0	0	0,330725352
Pilar	Cordoba	10130	25,8	16,7	1011,7	973,5	20	2,2	4,1	34,9	17,3	0	0	0	0	0,060937924
Sauce_Viejo_Aero	Santa_Fe	10913	13,8	10,7	1016,7	1014,6	11,4	8,4	10,3	22,4	11,4	0	1	0	0	0,07771096
Laboulaye_Aero	Cordoba	10202	26,1	13,2	1010,5	994,9	10	2	5,1	36,5	18,1	0	0	0	0	0,003025626
Rosario_Aero	Santa_Fe	10110	27,9	20,5	1016,2	1013,2	11,4	3,4	6,7	33,2	22,6	0	0	0	0	0,993653171
Sauce_Viejo_Aero	Santa_Fe	10924	9,6	3,2	1030,6	1028,4	12,1	2,4	4,1	17,5	1,3	0	0	0	0	0,953958182
Bahia_Blanca_Aero	Buenos_Aires	10703	13,1	3,2	1008,9	998,9	12,1	4,4	9,3	19,5	7	0	0	0	0	0,972092998
Catamarca_Aero_II	Catamarca	10128	31,3	14,5	1006	956,3	20	6,5	12,3	36,7	25,9	0	0	0	0	0,9517697
Laboulaye_Aero	Cordoba	10826	5,4	-5,3	1034,2	1017	10	2,4	6,2	13,1	-3,6	0	0	0	0	0,525077714
Trelew_Aero	Chubut	10630	2,9	-5,1	1017,1	1011,8	29,9	2,4	4,1	9	-3	0	0	0	0	0,142762749
Viedma_Aero	Rio_Negro	11027	17,1	-0,1	1018,8	1017,9	29,9	5,8	7,7	25,6	1,6	0	0	0	0	0,862844166
Dolores_Aero	Buenos_Aires	10906	12,7	9,7	1018,8	1017,7	7,1	2,3	6,2	22,4	4	1	0	0	0	0,427927502
Catamarca_Aero_II	Catamarca	10108	31,4	18,2	999,8	950,5	18,8	9,3	13,9	40	26,5	0	1	0	0	0,434331092
Monte_Caseros_Aero	Corrientes	11017	21,6	13,8	1014,2	1007,9	20	2,7	5,1	29,6	13,8	0	0	0	0	0,127820451
Azul_Aero	Buenos_Aires	10418	19,1	13,9	1015,5	998,2	13,4	4	5,7	26,6	6,8	1	0	0	0	0,018496926
Marcos_Juarez_Aero	Cordoba	10316	16,3	11,2	1026,2	1012,4	20	3,9	6,2	21,5	9,7	0	0	0	0	0,86682898
Mar_Del_Plata_Aero	Buenos_Aires	11027	13,7	5,6	1018,5	1015,9	9,7	3,7	5,7	22,6	9,5	0	0	0	0	0,242026296
Villa_Reynolds_Aero	San_Luis	10402	11,8	10,9	1019,8	962,7	7,2	2	3,1	18	9,8	0	1	0	0	0,657191607
Rio_Cuarto_Aero	Cordoba	10517	8,4	-1,5	1022,6	971,9	11,6	6,7	13,4	16	2,2	0	0	0	0	0,312390726
Rosario_Aero	Santa_Fe	10608	12,4	6,1	1024	1021	10,6	4,1	7,7	20,7	5,9	0	0	0	0	0,515359749
Paso_De_Los_Libres_Aero	Corrientes	10204	22,8	14,3	1013,3	1005,2	11,4	6	7,7	29	17	0	0	0	0	0,50025631
Villa_Dolores_Aero	Cordoba	10117	25,8	14,9	1010,3	947,1	29,9	2,4	5,1	33,3	17,5	0	0	0	0	0,126801162
Junin_Aero	Buenos_Aires	10317	13,7	7,5	1026,5	1016,6	13,2	3,8	7,7	20,6	6,2	0	0	0	0	0,175481944
San_Antonio_Oeste_Aero	Rio_Negro	11017	16,1	8,3	1018,3	1015,9	29,9	3,7	9,3	25,4	6,1	0	0	0	0	0,880208177
Mendoza_Aero	Mendoza	10506	16,8	5,1	1016,8	936,8	11,1	2,4	8,2	23,8	7,7	0	0	0	0	0,640042604
Marcos_Juarez_Aero	Cordoba	10115	25,3	18,1	1010,3	997,2	20	4	5,1	31,5	16,8	0	0	0	0	0,167117809
Reconquista_Aero	Santa_Fe	11011	23,2	17,8	1013,6	1007,4	6	3,3	7,7	30,9	15,9	0	0	0	0	0,929088203
Tartagal_Aero	Salta	10729	18,8	5,4	1013,6	962,7	9,2	1,9	4,1	29	13	0	0	0	0	0,336283243
San_Luis_Aero	San_Luis	10626	11,8	1,1	1015,7	933,2	20	3,8	6,2	18,4	7,1	0	0	0	0	0,054726372
Viedma_Aero	Rio_Negro	10228	17,9	15,8	1014,6	1013,8	15,8	5	8,7	30,3	16,1	0	1	0	0	0,135210765
Rosario_Aero	Santa_Fe	10511	19,9	12,2	1013,4	1010,5	9,8	2,9	7,2	25,6	15,9	0	1	0	0	0,099967028
Mendoza_Aero	Mendoza	10911	19,6	1,3	1008	930,2	12,2	4,4	8,2	33,8	13,4	0	0	0	0	0,946631927
Bahia_Blanca_Aero	Buenos_Aires	10502	15,1	13,4	1014,8	1004,9	8,4	3	6,2	23,4	11,4	1	0	0	0	0,673324381
Dolores_Aero	Buenos_Aires	10820	14,3	10,7	1017,3	1016,2	9,2	2,1	3,1	23	8,7	0	0	0	0	0,542663526
San_Luis_Aero	San_Luis	10613	18	11,7	1014,9	934,1	20	2,5	3,6	25,2	10	0	0	0	0	0,459122385
Reconquista_Aero	Santa_Fe	10514	19,6	17,9	1012,1	1005,8	3,7	0,6	1,5	24,6	15,3	1	0	0	0	0,679467142
Ezeiza_Aero	Buenos_Aires	10618	10,6	6,1	1016,4	1014	9,7	2,7	5,7	15	1,5	0	0	0	0	0,167000066
Tucuman_Aero_II	Tucuman	10426	21,2	15,3	1007,8	957,2	9	2,8	4,1	30,1	15,7	0	0	0	0	0,950248141
Formosa_Aero	Formosa	11103	21,6	16,1	1014,9	1007,9	14	3,9	7,7	26	16,7	0	0	0	0	0,652579038
Rio_Gallegos_Aero	Santa_Cruz	10510	7,5	0,1	989,2	986,9	17,1	7,8	14,4	10,5	2	0	0	0	0	0,422688592
Iguazu_Aero	Misiones	10221	24,6	23,8	1011,4	980,7	11,7	1,8	4,1	32,3	22,2	0	1	0	0	0,539508838
San_Julian_Aero	Santa_Cruz	10804	5,1	-0,3	998,2	990,6	29,9	3,9	7,7	7,7	-0,8	0	0	0	0	0,067584001
General_Pico_Aero	La_Pampa	10629	8,6	-1,3	1015,9	998,4	21,2	4,2	7,2	18,6	-0,2	0	0	0	0	0,585593074
Santiago_Del_Estero_Aero	Santiago_del_Estero	10805	16,3	4,7	1013,1	989,6	12,6	1,9	2,6	26,9	5	0	0	0	0	0,301505868
Ezeiza_Aero	Buenos_Aires	11030	18,9	11,4	1015,4	1013	10	5	7,2	26	11,8	0	0	0	0	0,305386175
Catamarca_Aero_II	Catamarca	10307	28,8	15,3	1002,6	952,7	20	6,7	8,7	36,5	23,4	0	0	0	0	0,093701437
Iguazu_Aero	Misiones	10709	18,9	17,8	1020,6	988,8	7,7	1,9	4,1	25	15	1	0	0	0	0,506836344
Catamarca_Aero_II	Catamarca	10207	29,8	11,4	1008,4	958,4	20	6,2	9,3	36,8	23	0	0	0	0	0,136386259
Villa_Dolores_Aero	Cordoba	10803	11	-1,7	1015,4	948,9	19,3	3,2	5,1	19,3	5,3	0	0	0	0	0,784439811
Gualeguaychu_Aero	Entre_Rios	10519	12	10,2	1022,2	1019,5	11,1	0,8	1	15	8,9	0	1	0	0	0,930786532
Reconquista_Aero	Santa_Fe	10524	13,7	10,8	1020,8	1014,4	8,9	1,4	3,1	20,1	7,8	0	0	0	0	0,868781431
Viedma_Aero	Rio_Negro	10316	13,6	5,7	1026,6	1025,8	29,9	2,3	6,2	19,7	2,3	0	0	0	0	0,121908976
Posadas_Aero	Misiones	10423	22,6	16,7	1020,2	1005,5	13,5	2	4,6	29,7	16,2	0	0	0	0	0,457200857
Sauce_Viejo_Aero	Santa_Fe	10621	7,1	2	1014,9	1012,7	12,1	1,6	21,6	15,5	0,1	0	0	0	0	0,49406042
Cordoba_Aero	Cordoba	10314	13	11,7	1021,3	963,1	5,1	2,2	4,6	16,5	10,9	0	1	0	0	0,330541406
Santa_Rosa_Aero	La_Pampa	10814	6,1	-4,5	1029,1	1005,3	27,2	3,3	9,3	16,8	-5	0	0	0	0	0,519173627
Villa_Reynolds_Aero	San_Luis	10929	6,6	-0,2	1025,6	966,6	11,9	6,7	10,3	15	0	0	0	0	0	0,806962055
San_Julian_Aero	Santa_Cruz	10630	1,1	-2,5	1012,4	1004,6	29,9	4,7	6,2	6	-3	0	0	0	0	0,822982646
Tucuman_Aero_II	Tucuman	10714	12,4	9,2	1017,7	965,1	5	2,6	6,7	20,5	6,6	1	0	0	0	0,678523017
La_Plata	Buenos_Aires	11012	16,9	14,6	1019,5	1016,7	10	6,8	8,2	19,3	14	0	0	0	0	0,991771687
Junin_Aero	Buenos_Aires	10124	26,6	19,4	1001,9	992,7	11,7	4,3	12,3	36,6	17,4	0	0	0	0	0,810289211
Tandil_Aero	Buenos_Aires	10301	16,4	13,4	1013,3	992,7	12,6	5,2	8,2	23,6	12,6	0	1	0	0	0,270904305
Reconquista_Aero	Santa_Fe	11002	16,3	9,3	1015,9	1009,6	7,2	2,2	4,1	24,7	6,9	0	0	0	0	0,120035472
Azul_Aero	Buenos_Aires	11014	16,3	10,8	1015,7	998,2	10,1	3,1	6,2	25,5	6,4	1	0	0	0	0,943142739
Comodoro_Rivadavia_Aero	Chubut	10531	10,9	1,6	986,3	980,8	16,9	5,3	10,8	16,6	6,3	0	0	0	0	0,202386222
Rio_Gallegos_Aero	Santa_Cruz	10627	5,4	3,1	990,2	987,9	15,4	3,1	6,2	12,4	0	0	1	0	0	0,563924047
Ceres_Aero	Santa_Fe	10508	16,8	6,5	1015,9	1005,4	12,1	4,4	7,7	28	10	0	0	0	0	0,074399262
Reconquista_Aero	Santa_Fe	10626	10,5	7,2	1018,6	1012,1	5,1	1,5	3,6	18	2,8	1	0	0	0	0,917505271
